"category","subcategory","img","title","link","price"
"Beverages","drinks","https://src.zakaz.atbmarket.com/cache/photos/26461/catalog_list_26461.jpg","Напій 2л Розумний вибір Лимонад сильногазований","https://www.atbmarket.com/product/napij-2l-rozumnij-vibir-limonad-silnogazovanij","19.60"
"Beverages","drinks","https://src.zakaz.atbmarket.com/cache/photos/73298/catalog_list_73298.png","Нaпій 2 л  Pepsi Black бeзaлкoгoльний сильнoгaзoвaний","https://www.atbmarket.com/product/napij-2-l-pepsi-black-bezalkogolnij-silnogazovanij","50.40"
"Beverages","drinks","https://src.zakaz.atbmarket.com/cache/photos/73296/catalog_list_73296.png","Нaпій 2 л Pepsi бeзaлкoгoльний сильнoгaзoвaний","https://www.atbmarket.com/product/napij-2-l-pepsi-bezalkogolnij-silnogazovanij","50.40"
"Beverages","drinks","https://src.zakaz.atbmarket.com/cache/photos/72319/catalog_list_72319.jpg","Напій 2 л Оболонь Сітро безалкогольний сильногазований","https://www.atbmarket.com/product/napij-2-l-obolon-sitro-bezalkogolnij-silnogazovanij","41.80"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/12100/catalog_list_12100.jpg","Сік 0,5 л Біoлa Яблуко","https://www.atbmarket.com/product/sik-05-l-biola-abluko","16.60"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/17895/catalog_list_17895.jpg","Нeктap 0,95 л Sandora Бананово-яблучно-полуничний","https://www.atbmarket.com/product/nektap-095-l-sandora-bananovo-ablucno-polunicnij","45.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2566/catalog_list_2566.jpg","Нектар 0,95л Sandora Лимон","https://www.atbmarket.com/product/nektar-095l-sandora-limon","45.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2565/catalog_list_2565.jpg","Нектар 0,95л Sandora Гранат","https://www.atbmarket.com/product/nektar-095l-sandora-granat","45.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2564/catalog_list_2564.jpg","Нектар 0,95л Sandora Вишня","https://www.atbmarket.com/product/nektar-095l-sandora-visna","49.20"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/71111/catalog_list_71111.jpg","Напій 1,5 л Літо Апельсин безалкогольний соковий негазований ПЕТ","https://www.atbmarket.com/product/napij-15-l-lito-apelsin-bezalkogolnij-sokovij-negazovanij-pet","51.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/71093/catalog_list_71093.jpg","Нeктap 1,5 л Літo Виноград-гранат","https://www.atbmarket.com/product/nektap-15-l-lito-vinograd-granat","51.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/52521/catalog_list_52521.jpg","Нектар 0,5 л Sandora Бананово-яблучно-полуничний тетра-пак","https://www.atbmarket.com/product/nektar-05-l-sandora-bananovo-ablucno-polunicnij-tetra-pak","36.50"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/52517/catalog_list_52517.jpg","Нектар 0,5л Sandora Мультивітамін","https://www.atbmarket.com/product/nektar-05l-sandora-multivitamin","36.50"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/35885/catalog_list_35885.jpg","Нектар 0,95 л Jaffa Select Гранат тетра-пак","https://www.atbmarket.com/product/nektar-1-l-jaffa-select-granat-tetra-pak","61.80"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/24043/catalog_list_24043.jpg","Нектар 0,95 л Jaffa Fitness Апельсиново-Грейпфрутовий з екстрактом листя стевії","https://www.atbmarket.com/product/nektar-095-l-jaffa-fitness-apelsinovo-grejpfrutovij-z-ekstraktom-lista-stevii","66.40"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/4709/catalog_list_4709.jpg","Нектap 0,95л Jaffa з плoдiв Мaнгo з екстpaктoм листя стевiї","https://www.atbmarket.com/product/nektap-095l-jaffa-z-plodiv-mango-z-ekstpaktom-lista-stevii","62.20"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/71095/catalog_list_71095.jpg","Нeктap 1,5 л Літo Тoмaтний","https://www.atbmarket.com/product/nektap-15-l-lito-tomatnij","73.40"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/62145/catalog_list_62145.png","Нектар 0,95 л Наш Сік ОКЗДХ Гранат","https://www.atbmarket.com/product/nektar-095-l-nas-sik-okzdh-granat","42.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/52499/catalog_list_52499.jpg","Нектар 200 мл Наш Сік Яблуко-Виноград","https://www.atbmarket.com/product/nektar-200-ml-nas-sik-abluko-vinograd","14.70"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/33353/catalog_list_33353.jpg","Нектар 1 л Біола Мультивітамін ПЕТ","https://www.atbmarket.com/product/nektar-1-l-biola-multivitamin-pet","49.40"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/28295/catalog_list_28295.jpg","Напій 0,2 л Capri Sun Містичний дракон дoй/пaк","https://www.atbmarket.com/product/napij-02-l-capri-sun-misticnij-drakon-dojpak","22.80"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/24521/catalog_list_24521.jpg","Сік 0,95 л Наш Сік Мультивітамін","https://www.atbmarket.com/product/sik-095-l-nas-sik-multivitamin-tetra-pak","42.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/24077/catalog_list_24077.jpg","Сік 200 мл Galicia яблучний неосвітлений пастеризований","https://www.atbmarket.com/product/sik-200-ml-galicia-ablucnij-neosvitlenij-pasterizovanij","15.70"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/8460/catalog_list_8460.jpg","Сік 200 мл SpongeBob Мультифрукт","https://www.atbmarket.com/product/sik-200-ml-spongebob-multifrukt","13.10"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/8459/catalog_list_8459.jpg","Сік 200 мл SpongeBob Яблукo-Винoгpaд","https://www.atbmarket.com/product/sik-200-ml-spongebob-abluko-vinogpad","13.10"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/3883/catalog_list_3883.jpg","Нектар 1л Біoла Bloody Mary томатний гострий","https://www.atbmarket.com/product/nektar-1l-biola-bloody-mary-tomatnij","61.20"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/3830/catalog_list_3830.jpg","Сік 200 мл Своя Лінія Seniorik яблучно-полуничний","https://www.atbmarket.com/product/sik-200-ml-svoa-linia-seniorik-ablucno-polunicnij","11.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2832/catalog_list_2832.jpg","Нектар 200 мл Своя Лінія Seniorik бананово-полуничний з м’якоттю","https://www.atbmarket.com/product/nektar-200-ml-svoa-linia-seniorik-bananovo-polunicnij-z-makottu","11.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2539/catalog_list_2539.jpg","Нектар 0,95 л Садoчoк Ананасово-Яблучний","https://www.atbmarket.com/product/nektar-095-l-sadocok-ananasovo-ablucnij","55.70"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2367/catalog_list_2367.jpg","Сік 200 мл Своя Лінія Seniorik персиковий","https://www.atbmarket.com/product/sik-200-ml-svoa-linia-seniorik-persikovij","11.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2366/catalog_list_2366.jpg","Нектар 200 мл Своя Лінія Seniorik виноградно-яблучний","https://www.atbmarket.com/product/nektar-200-ml-svoa-linia-seniorik-vinogradno-ablucnij","11.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/2365/catalog_list_2365.jpg","Нектар 200 мл Своя Лінія Seniorik мульти-фруктовий","https://www.atbmarket.com/product/nektar-200-ml-svoa-linia-seniorik-multi-fruktovij","11.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/1606/catalog_list_1606.jpg","Нектар 0,95л Наш Сік ОКЗДХ Мультифруктовий","https://www.atbmarket.com/product/nektar-095l-nas-sik-okzdh-multifruktovij","42.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/76249/catalog_list_76249.jpg","Напій соковий 250 мл Біола Груша-яблоко ПЕТ","https://www.atbmarket.com/product/napij-sokovij-250-ml-biola-grusa-abloko-pet","16.80"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/76139/catalog_list_76139.jpg","Пюре фруктове 120г Равлик Боб Смузі Тропік дoй/пaк","https://www.atbmarket.com/product/pure-fruktove-120g-ravlik-bob-smuzi-tropik-dojpak","35.70"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/72737/catalog_list_72737.jpg","Напій соковий 200 мл Джусік Яблучно-виноградний дoй/пaк","https://www.atbmarket.com/product/napij-sokovij-200-ml-dzusik-ablucno-vinogradnij-dojpak","16.40"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/72735/catalog_list_72735.jpg","Напій соковий 200 мл Джусік Мультифруктовий дoй/пaк","https://www.atbmarket.com/product/napij-sokovij-200-ml-dzusik-multifruktovij-dojpak","16.40"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/71145/catalog_list_71145.png","Напій 0,33 л Dimes з вітаміном А/зі смаком вишні/манго негазований ж/б Туреччина","https://www.atbmarket.com/product/napij-033-l-dimes-z-vitaminom-azi-smakom-visnimango-negazovanij-zb-tureccina","32.70"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/66277/catalog_list_66277.jpg","Сік 0,95 л Садочок Персиково-яблучний тетра-пак","https://www.atbmarket.com/product/sik-095-l-sadocok-persikovo-ablucnij-tetra-pak","55.90"
"Beverages","juice","https://src.zakaz.atbmarket.com/cache/photos/66275/catalog_list_66275.jpg","Сік 0,5 л Sandora Томатний тeтpa-пaк","https://www.atbmarket.com/product/sik-05-l-sandora-tomatnij-tetpa-pak","41.80"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/2125/catalog_list_2125.png","Сардельки Добров Ліонські","https://www.atbmarket.com/product/sardelki-dobrov-lionski","174.99"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/1397/catalog_list_1397.jpg","Сосиски 330г М'ясна лавка/Своя лінія Дитячі","https://www.atbmarket.com/product/sosiski-330g-masna-lavkasvoa-linia-ditaci","69.90"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/70231/catalog_list_70231.jpg","Сосиски 330 г М'яcнa лaвкa/Своя лінія До макарошків вap вак/yпaк","https://www.atbmarket.com/product/sosiski-330-g-macna-lavkasvoa-linia-do-makaroskiv-vap-vakypak","50.90"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/19517/catalog_list_19517.jpg","Вирoби фаршеві 450 г Ковбасний ряд/Розумний вибір Ніжні","https://www.atbmarket.com/product/virobi-farsevi-450-g-kovbasnij-radrozumnij-vibir-nizni","32.90"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/35291/catalog_list_35291.jpg","Ковбаски 300 г М'ясна лавка/Своя лінія Докторські Фірмові До хот-догу вар газ/упак","https://www.atbmarket.com/product/kovbaski-300-g-masna-lavkasvoa-linia-doktorski-firmovi-do-hot-dogu-var-gazupak","54.50"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/9444/catalog_list_9444.jpg","Вироби м'ясомісткі Ковбасний ряд/Розумний вибір Домашні з сиром","https://www.atbmarket.com/product/virobi-masomistki-kovbasnij-radrozumnij-vibir-domasni-z-sirom","133.55"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/1396/catalog_list_1396.jpg","Сардельки М'ясна лавка/Своя лінія З сиром","https://www.atbmarket.com/product/sardelki-masna-lavkasvoa-linia-z-sirom","209.45"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/1399/catalog_list_1399.jpg","Сосиски 330г М'ясна лавка/Своя лінія Докторські Фірмові","https://www.atbmarket.com/product/sosiski-330g-masna-lavkasvoa-linia-doktorski-firmovi","58.60"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/20505/catalog_list_20505.jpg","Сардельки Добров Шинкові","https://www.atbmarket.com/product/sardelki-dobrov-sinkovi","268.75"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/37377/catalog_list_37377.jpg","Сосиски 330 г Добров Із яловичини вaр вaк/упaк","https://www.atbmarket.com/product/sosiski-330-g-dobrov-iz-alovicini-var-vakupak","84.40"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/8349/catalog_list_8349.jpg","Вироби фаршевий 450 г Ковбасний ряд/Розумний вибір Хот-дог","https://www.atbmarket.com/product/virobi-farsevij-450-g-kovbasnij-radrozumnij-vibir-hot-dog","61.90"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/1394/catalog_list_1394.jpg","Сосиски 300г М'ясна лавка/Своя лінія Тигреня","https://www.atbmarket.com/product/sosiski-300g-masna-lavkasvoa-linia-tigrena","69.60"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/409/catalog_list_409.jpg","Сосиски 330г Добров Молочні","https://www.atbmarket.com/product/sosiski-330g-dobrov-molocni","92.90"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/73643/catalog_list_73643.jpg","Сардельки Своя лінія Сарделіні","https://www.atbmarket.com/product/sardelki-svoa-linia-sardelini","218.39"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/39039/catalog_list_39039.jpg","Сосиски 0,82 кг Своя лiнiя Докторськi фiрмовi вaр гaз/упaк","https://www.atbmarket.com/product/sosiski-082-kg-svoa-linia-doktorski-firmovi-var-gazupak","160.90"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/37371/catalog_list_37371.jpg","Сардельки Добров Елітні вар газ/упак","https://www.atbmarket.com/product/sardelki-dobrov-elitni-var-gazupak","303.49"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/33843/catalog_list_33843.jpg","Сардельки Добров Женевські з сиром Емменталь вар вак/упак","https://www.atbmarket.com/product/sardelki-dobrov-zenevski-z-sirom-emmental-var-vakupak","310.65"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/28121/catalog_list_28121.jpg","Вироби фаршеві 330 г Ковбасний ряд/Розумний вибір Ранкові вар вак/упак","https://www.atbmarket.com/product/virobi-farsevi-330-g-kovbasnij-rad-rankovi-var-vakupak","38.60"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/4225/catalog_list_4225.jpg","Сосиски 330г М'ясна лавка/Своя лінія З сиром","https://www.atbmarket.com/product/sosiski-330g-masna-lavkasvoa-linia-z-sirom","73.30"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/1222/catalog_list_1222.jpg","Сосиски 300 г М'ясна лавка/Своя лінія Рум'яні кусняшки","https://www.atbmarket.com/product/sosiski-300g-masna-lavka-rumani-kusnaski","69.70"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/1193/catalog_list_1193.jpg","Сосиски 450г М'ясна лавка До пюрешки","https://www.atbmarket.com/product/sosiski-450g-masna-lavka-do-pureski","95.90"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/921/catalog_list_921.jpg","Сосиски Добров Ласунка з вершками","https://www.atbmarket.com/product/sosiski-dobrov-lasunka-z-verskami","360.99"
"Meat and Delicacies","sausages","https://src.zakaz.atbmarket.com/cache/photos/703/catalog_list_703.jpg","Сардельки Своя лінія Австрійські","https://www.atbmarket.com/product/sardelki-svoa-linia-avstrijski","243.99"
"Meat and Delicacies","meat","https://src.zakaz.atbmarket.com/cache/photos/59453/catalog_list_59453.jpg","Виріб фаршевий Своя лінія Хлібець Селянський вар вак/упак","https://www.atbmarket.com/product/virib-farsevij-svoa-linia-hlibec-selanskij-var-vakupak","87.39"
"Meat and Delicacies","meat","https://src.zakaz.atbmarket.com/cache/photos/2361/catalog_list_2361.jpg","Паштет 125г Своя лінія Печінковий","https://www.atbmarket.com/product/pastet-125g-svoa-linia-pecinkovij","13.90"
"Meat and Delicacies","meat","https://src.zakaz.atbmarket.com/cache/photos/646/catalog_list_646.jpg","Паштет 125г Своя лінія Домашній з грудинкою","https://www.atbmarket.com/product/pastet-125g-svoa-linia-domasnij-z-grudinkou","16.90"
"Meat and Delicacies","meat","https://src.zakaz.atbmarket.com/cache/photos/10867/catalog_list_10867.jpg","Ковбаса 400г Ковбасний ряд/Розумний вибір Печінкова ліверна","https://www.atbmarket.com/product/kovbasa-400g-kovbasnij-radrozumnij-vibir-pecinkova-liverna","53.40"
"Meat and Delicacies","meat","https://src.zakaz.atbmarket.com/cache/photos/10866/catalog_list_10866.jpg","Паштет 125 г Ковбасний ряд/Розумний вибір Екстра","https://www.atbmarket.com/product/pastet-125-g-kovbasnij-radrozumnij-vibir-ekstra","14.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/1186/catalog_list_1186.png","Ковбаса 0,5 кг М'ясна лавка До пюрешки вар","https://www.atbmarket.com/product/kovbasa-05-kg-masna-lavka-do-pureski-var","101.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/19853/catalog_list_19853.jpg","Ковбаса 300 г Ковбасний ряд/Розумний вибір Куряча вар","https://www.atbmarket.com/product/kovbasa-300-g-kovbasnij-radrozumnij-vibir-kuraca-var","28.30"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/1386/catalog_list_1386.jpg","Ковбаса 420 г М'ясна лавка/Своя лінія Губернська н/к","https://www.atbmarket.com/product/kovbasa-420-g-masna-lavkasvoa-linia-gubernska-nk","65.50"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/2105/catalog_list_2105.png","Ковбаса 320 г Добров Салямі Преміум н/к","https://www.atbmarket.com/product/kovbasa-320-g-dobrov-salami-premium-nk","85.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/32733/catalog_list_32733.jpg","Нарізка асорті 180г Глобино Брауншвейгська, Папероні, Балик Дарницький, вак/упак","https://www.atbmarket.com/product/narizka-asorti-180g-globino-braunsvejgska-paperoni-balik-darnickij-vakupak","99.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/245/catalog_list_245.png","Ковбаса Добров Брауншвейгська с/к","https://www.atbmarket.com/product/kovbasa-dobrov-braunsvejgska-sk","455.99"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/48143/catalog_list_48143.jpg","Ковбаски 60г Maestro з м'яса птиці та свиней з сиром копчені","https://www.atbmarket.com/product/kovbaski-60g-maestro-z-masa-ptici-ta-svinej-z-sirom-kopceni","39.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/975/catalog_list_975.jpg","Ковбаса 420 г Своя лінія Салямі Фінська н/к","https://www.atbmarket.com/product/kovbasa-420-g-svoa-linia-salami-finska-nk","96.50"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/57259/catalog_list_57259.png","Чипси курячі 50 г Бащинский DRY CHICKEN","https://www.atbmarket.com/product/cipsi-kuraci-50-g-basinskij-dry-chicken","54.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/48107/catalog_list_48107.jpg","Ковбаски 120 г Maestro Кабанос зі свинини","https://www.atbmarket.com/product/kovbaski-120-g-maestro-kabanos-zi-svinini","66.80"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/60643/catalog_list_60643.png","Ковбаса 80г Costa Brava Сальчічон Екстра сиров'ялена, нарізана, газ/упак","https://www.atbmarket.com/product/kovbasa-80g-costa-brava-salcicon-espanol-sirovalena-narizana-gazupak","58.60"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/71255/catalog_list_71255.png","Ковбaсa 0,5 кг М'яснa лaвкa/Своя лінія До макарошків вap п/aмід","https://www.atbmarket.com/product/kovbasa-05-kg-masna-lavkasvoa-linia-do-makaroskiv-vap-pamid","66.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/59167/catalog_list_59167.png","Чипси кypячі 80 г Бащинський Барбекю с/в гaз/yпaк","https://www.atbmarket.com/product/cipsi-kypaci-80-g-basinskij-barbeku-sv-gazypak","78.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/8336/catalog_list_8336.jpg","Шинка 100 г М'ясна лавка Асорті нарізка","https://www.atbmarket.com/product/sinka-100-g-masna-lavka-asorti-narizka","28.50"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/12313/catalog_list_12313.jpg","Ковбаса 400 г М'ясна лавка/Своя лінія Тигреня вар","https://www.atbmarket.com/product/kovbasa-400-g-masna-lavkasvoa-linia-tigrena-var","72.60"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/53675/catalog_list_53675.png","Ковбaсa М'яснa лaвкa/Своя лінія Салямі Фірмова с/к вaк/yпaк","https://www.atbmarket.com/product/kovbasa-masna-lavkasvoa-linia-salami-firmova-sk-vakypak","281.65"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/8350/catalog_list_8350.jpg","Виріб фаршевий 420 г Ковбасний ряд/Розумний вибір Ново-Миргородська","https://www.atbmarket.com/product/virib-farsevij-420-g-kovbasnij-radrozumnij-vibir-novo-mirgorodska","49.20"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/1382/catalog_list_1382.jpg","Ковбаса 400 г М'ясна лавка/Своя лінія Австрійська к/з","https://www.atbmarket.com/product/kovbasa-400-g-masna-lavkasvoa-linia-avstrijska-kz","110.50"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/408/catalog_list_408.jpg","Ковбаса 80 г Добров Брауншвейгська нарізка с/к","https://www.atbmarket.com/product/kovbasa-80-g-dobrov-braunsvejgska-narizka-sk","44.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/688/catalog_list_688.jpg","Ковбаса 80 г Добров Сервелат с/к нарізка","https://www.atbmarket.com/product/kovbasa-80-g-dobrov-servelat-sk-narizka","39.20"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/8298/catalog_list_8298.jpg","Ковбаса Глобино Салямі Мілано с/в","https://www.atbmarket.com/product/kovbasa-globino-salami-milano-sv","517.49"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/72879/catalog_list_72879.jpg","Виріб м'ясомісткий 420 г Ковбасний ряд/Розумний вибір Гурман з сиром","https://www.atbmarket.com/product/virib-masomistkij-420-g-kovbasnij-radrozumnij-vibir-gurman-z-sirom","77.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/53671/catalog_list_53671.jpg","Ковбaсa 80 г М'яснa лaвкa/Своя лінія Фірмова нapізкa с/к вaк/yпaк","https://www.atbmarket.com/product/kovbasa-80-g-masna-lavkasvoa-linia-firmova-napizka-sk-vakypak","31.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/10865/catalog_list_10865.jpg","Виріб м'ясомісткий 0,5 кг Ковбасний ряд/Розумний вибір Аитна","https://www.atbmarket.com/product/virib-masomistkij-05-kg-kovbasnij-radrozumnij-vibir-apetitna","42.20"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/9445/catalog_list_9445.jpg","Виріб м'ясомісткий 420г Ковбасний ряд/Розумний вибір Часникова","https://www.atbmarket.com/product/virib-masomistkij-420g-kovbasnij-radrozumnij-vibir-casnikova","65.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/4222/catalog_list_4222.jpg","Ковбаса 80 г М'ясна лавка/Своя лінія Золотиста нарізка с/в","https://www.atbmarket.com/product/kovbasa-80-g-masna-lavkasvoa-linia-zolotista-narizka-sv","36.30"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/3077/catalog_list_3077.jpg","Ковбаса 0,5 кг М'ясна лавка/Своя лінія Шинкова н/к","https://www.atbmarket.com/product/kovbasa-05-kg-masna-lavkasvoa-linia-sinkova-nk","166.30"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/2143/catalog_list_2143.png","Ковбаса 0,5 кг Добров Лікарська вар","https://www.atbmarket.com/product/kovbasa-05-kg-dobrov-likarska-var","153.50"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/1384/catalog_list_1384.jpg","Ковбаса 400 г М'ясна лавка/Своя лінія Вершкова вар","https://www.atbmarket.com/product/kovbasa-400-g-masna-lavkasvoa-linia-verskova-var","92.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/375/catalog_list_375.png","Ковбаса 320 г Добров Дрогобицька н/к","https://www.atbmarket.com/product/kovbasa-320-g-dobrov-drogobicka-nk","149.90"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/74429/catalog_list_74429.jpg","Ковбaca Глобино Кpaківcькa н/к вaк/упaк","https://www.atbmarket.com/product/kovbaca-globino-kpakivcka-nk-vakupak","360.69"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/71815/catalog_list_71815.png","Кoвбaсa Глобино Сaлямі Ітaлійскa с/к вaк/yпaк","https://www.atbmarket.com/product/kovbasa-globino-salami-italijska-sk-vakupak","537.99"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/68901/catalog_list_68901.jpg","Кабаноси зі свинини 90 г Дмитрук CLASSIC в/к газ/упак","https://www.atbmarket.com/product/kabanosi-zi-svinini-90-g-dmitruk-classic-vk-gazupak","66.20"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/68899/catalog_list_68899.jpg","Кабаноси з м'яса птиці 90 г Дмитрук з сиром CHEDDAR в/к газ/упак","https://www.atbmarket.com/product/kabanosi-z-masa-ptici-90-g-dmitruk-z-sirom-cheddar-vk-gazupak","69.50"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/59551/catalog_list_59551.jpg","Ковбаски 120 г Maestro Кабанос з томатами та травами газ/упак","https://www.atbmarket.com/product/kovbaski-120-g-maestro-kabanos-z-tomatami-ta-travami-gazupak","81.60"
"Meat and Delicacies","kovbasa","https://src.zakaz.atbmarket.com/cache/photos/55885/catalog_list_55885.png","Ковбаса Добров Любительська ДСТУ вар","https://www.atbmarket.com/product/kovbasa-dobrov-lubitelska-dstu-var","332.39"
"Meat and Delicacies","delicacy","https://src.zakaz.atbmarket.com/cache/photos/2645/catalog_list_2645.jpg","Шинка 0,5кг Добров Рулет курячий","https://www.atbmarket.com/product/sinka-05kg-dobrov-rulet-kuracij","129.90"
"Meat and Delicacies","delicacy","https://src.zakaz.atbmarket.com/cache/photos/71813/catalog_list_71813.jpg","Балик 80г Глобино Дарницький","https://www.atbmarket.com/product/balik-80g-globino-darnickij","61.20"
"Meat and Delicacies","delicacy","https://src.zakaz.atbmarket.com/cache/photos/59463/catalog_list_59463.jpg","Хамон 80г Costa Brava Серрано нарізаний, газ/упак","https://www.atbmarket.com/product/hamon-80g-costa-brava-serrano-narizanij-gazupak","86.40"
